NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR
062985010907,0629850,Howard Tanner,06,7210 Rosecrans Ave.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.9033,-118.1722,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985012400,0629850,Paramount Park Middle,06,14608 Paramount Blvd.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.9008,-118.1586,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985012423,0629850,Alondra Middle,06,16200 Downey Ave.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.8865,-118.1501,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985014236,0629850,Odyssey STEM Academy,06,3701 Michelson St.,Lakewood,CA,90712,06,06037,Los Angeles County,21,33.85726,-118.148504,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06033,2019-2020
062994004661,0629940,Altadena Elementary,06,743 E. Calaveras St.,Altadena,CA,91001,06,06037,Los Angeles County,21,34.185118,-118.134731,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004662,0629940,Blair High,06,1201 S. Marengo Ave.,Pasadena,CA,91106,06,06037,Los Angeles County,12,34.126452,-118.146334,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004664,0629940,Cleveland Elementary,06,524 Palisade St.,Pasadena,CA,91103,06,06037,Los Angeles County,12,34.170774,-118.161632,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004665,0629940,Don Benito Fundamental,06,3700 Denair St.,Pasadena,CA,91107,06,06037,Los Angeles County,12,34.170844,-118.071876,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004667,0629940,Charles W. Eliot Middle,06,2184 N. Lake Ave.,Altadena,CA,91001,06,06037,Los Angeles County,21,34.18303,-118.130147,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004668,0629940,Field (Eugene) Elementary,06,3600 Sierra Madre Blvd.,Pasadena,CA,91107,06,06037,Los Angeles County,12,34.160907,-118.076683,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004669,0629940,Rose City High (Continuation),06,351 S. Hudson Ave.,Pasadena,CA,91101,06,06037,Los Angeles County,12,34.139875,-118.134667,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004670,0629940,Franklin Elementary,06,527 W. Ventura St.,Altadena,CA,91001,06,06037,Los Angeles County,21,34.192488,-118.160806,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004671,0629940,Hamilton Elementary,06,2089 Rose Villa St.,Pasadena,CA,91107,06,06037,Los Angeles County,12,34.141174,-118.1072,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004673,0629940,Jackson Elementary,06,593 W. Woodbury Rd.,Altadena,CA,91001,06,06037,Los Angeles County,21,34.183411,-118.163196,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004674,0629940,Jefferson Elementary,06,1500 E. Villa St.,Pasadena,CA,91106,06,06037,Los Angeles County,12,34.154052,-118.118829,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004677,0629940,Longfellow (Henry W.) Elementary,06,1065 E. Washington Blvd.,Pasadena,CA,91104,06,06037,Los Angeles County,12,34.169449,-118.12891,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004678,0629940,Madison Elementary,06,515 Ashtabula St.,Pasadena,CA,91104,06,06037,Los Angeles County,12,34.159138,-118.139958,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004679,0629940,Marshall Fundamental,06,990 N. Allen Ave.,Pasadena,CA,91104,06,06037,Los Angeles County,12,34.163119,-118.112548,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004681,0629940,John Muir High,06,1905 N. Lincoln Ave.,Pasadena,CA,91103,06,06037,Los Angeles County,12,34.178296,-118.160203,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004683,0629940,Norma Coombs Elementary,06,2600 Paloma St.,Pasadena,CA,91107,06,06037,Los Angeles County,12,34.158857,-118.097316,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004684,0629940,Pasadena High,06,2925 E. Sierra Madre Blvd.,Pasadena,CA,91107,06,06037,Los Angeles County,12,34.162032,-118.092096,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004686,0629940,San Rafael Elementary,06,1090 Nithsdale Rd.,Pasadena,CA,91105,06,06037,Los Angeles County,12,34.136634,-118.173202,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06041,06025,2019-2020
062994004687,0629940,Sierra Madre Elementary,06,141 W. Highland Ave.,Sierra Madre,CA,91024,06,06037,Los Angeles County,21,34.164773,-118.055877,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004689,0629940,Washington Middle,06,1505 N. Marengo Ave.,Pasadena,CA,91103,06,06037,Los Angeles County,12,34.171902,-118.146913,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004690,0629940,Webster Elementary,06,2101 E. Washington Blvd.,Pasadena,CA,91104,06,06037,Los Angeles County,21,34.169496,-118.106847,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004691,0629940,Willard Elementary,06,301 S. Madre St.,Pasadena,CA,91107,06,06037,Los Angeles County,12,34.1417,-118.081977,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994004692,0629940,Woodrow Wilson Middle,06,300 S. Madre St.,Pasadena,CA,91107,06,06037,Los Angeles County,12,34.141314,-118.080986,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994007816,0629940,Roosevelt Elementary,06,315 N. Pasadena Ave.,Pasadena,CA,91103,06,06037,Los Angeles County,12,34.150648,-118.157414,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994008729,0629940,Washington Elementary,06,1520 N. Raymond Ave.,Pasadena,CA,91103,06,06037,Los Angeles County,12,34.1716,-118.1487,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994010533,0629940,McKinley,06,325 S. Oak Knoll Ave.,Pasadena,CA,91101,06,06037,Los Angeles County,12,34.139831,-118.135489,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994012340,0629940,CIS Academy,06,2925 E. Siera Madre Blvd.,Pasadena,CA,91107,06,06037,Los Angeles County,12,34.162032,-118.092096,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
062994013343,0629940,Sierra Madre Middle,06,160 N. Canon Ave.,Sierra Madre,CA,91024,06,06037,Los Angeles County,21,34.164572,-118.044469,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
063066004755,0630660,Brookhaven Elementary,06,1851 N. Brookhaven Ave.,Placentia,CA,92870,06,06059,Orange County,21,33.8957,-117.8605,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004756,0630660,El Camino Real Continuation High,06,1351 E. Orangethorpe Ave.,Placentia,CA,92870,06,06059,Orange County,21,33.8689,-117.8376,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004757,0630660,El Dorado High,06,1651 N. Valencia Ave.,Placentia,CA,92870,06,06059,Orange County,21,33.8921,-117.8561,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004758,0630660,Esperanza High,06,1830 N. Kellogg Dr.,Anaheim,CA,92807,06,06059,Orange County,11,33.8692,-117.8034,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06068,06037,2019-2020
063066004759,0630660,Fairmont Elementary,06,5241 Fairmont Blvd.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.887,-117.7912,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004760,0630660,George Key,06,710 E. Golden Ave.,Placentia,CA,92870,06,06059,Orange County,21,33.9033,-117.8528,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004761,0630660,Glenknoll Elementary,06,6361 Glenknoll Dr.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.8694,-117.7883,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004762,0630660,Glenview Elementary,06,1775 Glenview Ave.,Anaheim,CA,92807,06,06059,Orange County,11,33.869,-117.8129,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06068,06037,2019-2020
063066004763,0630660,Golden Elementary,06,740 E. Golden Ave.,Placentia,CA,92870,06,06059,Orange County,21,33.9032,-117.8512,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004764,0630660,John O. Tynes Elementary,06,735 Stanford,Placentia,CA,92870,06,06059,Orange County,21,33.8729,-117.8563,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004765,0630660,Kraemer Middle,06,645 N. Angelina Dr.,Placentia,CA,92870,06,06059,Orange County,21,33.8763,-117.8657,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004766,0630660,Morse Elementary,06,431 E. Morse Ave.,Placentia,CA,92870,06,06059,Orange County,21,33.8848,-117.8589,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004768,0630660,Rio Vista Elementary,06,310 N. Rio Vista St.,Anaheim,CA,92806,06,06059,Orange County,11,33.8439,-117.8699,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
063066004769,0630660,Ruby Drive Elementary,06,601 Ruby Dr.,Placentia,CA,92870,06,06059,Orange County,21,33.8799,-117.8738,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004770,0630660,Sierra Vista Elementary,06,1811 N. Placentia Ave.,Placentia,CA,92870,06,06059,Orange County,21,33.8948,-117.8735,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004771,0630660,Topaz Elementary,06,3232 Topaz Ln.,Fullerton,CA,92831,06,06059,Orange County,21,33.8854,-117.8699,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06065,06029,2019-2020
063066004772,0630660,Col. J. K. Tuffree Middle,06,2151 N. Kraemer Blvd.,Placentia,CA,92870,06,06059,Orange County,21,33.9007,-117.8646,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004773,0630660,Valencia High,06,500 N. Bradford Ave.,Placentia,CA,92870,06,06059,Orange County,21,33.8777,-117.8678,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004774,0630660,Van Buren Elementary,06,1245 N. Van Buren St.,Placentia,CA,92870,06,06059,Orange County,21,33.8848,-117.8326,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004775,0630660,Charles Wagner Elementary,06,717 E. Yorba Linda Blvd.,Placentia,CA,92870,06,06059,Orange County,21,33.8917,-117.8518,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066004776,0630660,Woodsboro Elementary,06,7575 E. Woodsboro Ave.,Anaheim,CA,92807,06,06059,Orange County,11,33.8683,-117.7735,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
063066004777,0630660,Bernardo Yorba Middle,06,5350 Fairmont Blvd.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.8838,-117.7889,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066006103,0630660,La Entrada High,06,4999 Casa Loma Ave.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.888914,-117.824815,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066008754,0630660,Parkview,06,2189 N. Kraemer Blvd.,Placentia,CA,92870,06,06059,Orange County,21,33.9016,-117.8645,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066009177,0630660,Travis Ranch,06,5200 Via de la Escuela,Yorba Linda,CA,92887,06,06059,Orange County,21,33.8851,-117.7599,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066009613,0630660,Mabel M. Paine Elementary,06,4444 Plumosa Dr.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.8969,-117.8148,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066009614,0630660,Rose Drive Elementary,06,4700 Rose Dr.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.8931,-117.8406,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066009615,0630660,Yorba Linda Middle,06,4777 Casa Loma Ave.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.8916,-117.8251,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066009616,0630660,Linda Vista Elementary,06,5600 S. Ohio St.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.8785,-117.8065,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066009996,0630660,Bryant Ranch Elementary,06,24695 Paseo de Toronto,Yorba Linda,CA,92887,06,06059,Orange County,21,33.8796,-117.7153,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066010987,0630660,Melrose Elementary,06,974 S. Melrose St.,Placentia,CA,92870,06,06059,Orange County,21,33.8595,-117.8734,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066010988,0630660,Lakeview Elementary,06,17510 Lakeview Ave.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.905,-117.8276,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066012371,0630660,Valadez Middle School Academy,06,161 E. La Jolla St.,Placentia,CA,92870,06,06059,Orange County,21,33.8596,-117.8709,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063066012429,0630660,Yorba Linda High,06,19900 Bastanchury Rd.,Yorba Linda,CA,92886,06,06059,Orange County,21,33.8985,-117.7891,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063132003255,0631320,San Antonio Elementary,06,855 E. Kingsley Ave.,Pomona,CA,91767,06,06037,Los Angeles County,21,34.0672,-117.7361,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004834,0631320,Alcott Elementary,06,1600 S. Towne Ave.,Pomona,CA,91766,06,06037,Los Angeles County,21,34.0427,-117.74,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004835,0631320,Allison Elementary,06,1011 Russell Pl.,Pomona,CA,91767,06,06037,Los Angeles County,21,34.0783,-117.7317,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004836,0631320,Armstrong Elementary,06,22750 Beaverhead Dr.,Diamond Bar,CA,91765,06,06037,Los Angeles County,21,34.021,-117.8179,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063132004837,0631320,Arroyo Elementary,06,1605 W. Arroyo Ave.,Pomona,CA,91768,06,06037,Los Angeles County,21,34.0669,-117.781,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004838,0631320,Diamond Point Elementary,06,24150 Sunset Crossing Rd.,Diamond Bar,CA,91765,06,06037,Los Angeles County,21,34.0325,-117.7978,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063132004839,0631320,Emerson Middle,06,635 Lincoln Ave.,Pomona,CA,91767,06,06037,Los Angeles County,21,34.0712,-117.7406,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004840,0631320,Fremont Academy of Engineering and Design,06,725 W. Franklin Ave.,Pomona,CA,91766,06,06037,Los Angeles County,21,34.0409,-117.7558,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004841,0631320,Ganesha High,06,1151 Fairplex Dr.,Pomona,CA,91768,06,06037,Los Angeles County,21,34.0684,-117.7893,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004842,0631320,Garey High,06,321 W. Lexington Ave.,Pomona,CA,91766,06,06037,Los Angeles County,21,34.0375,-117.7525,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004843,0631320,Golden Springs Elementary,06,245 S. Ballena Dr.,Diamond Bar,CA,91765,06,06037,Los Angeles County,21,34.0247,-117.8014,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063132004845,0631320,Harrison Elementary,06,425 E. Harrison Ave.,Pomona,CA,91767,06,06037,Los Angeles County,21,34.0997,-117.7444,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004846,0631320,Marshall Middle,06,1921 Arroyo Ave.,Pomona,CA,91768,06,06037,Los Angeles County,21,34.0655,-117.7858,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004847,0631320,Kellogg Polytechnic Elementary,06,610 Medina Ave.,Pomona,CA,91768,06,06037,Los Angeles County,21,34.0567,-117.8076,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004848,0631320,Kingsley Elementary,06,1170 Washington St.,Pomona,CA,91767,06,06037,Los Angeles County,21,34.0707,-117.731,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004849,0631320,Lexington Elementary,06,550 W. Lexington Ave.,Pomona,CA,91766,06,06037,Los Angeles County,21,34.0363,-117.755,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004850,0631320,Lincoln Elementary,06,1200 N. Gordon St.,Pomona,CA,91768,06,06037,Los Angeles County,21,34.0706,-117.7534,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004851,0631320,Lorbeer Middle,06,501 Diamond Bar Blvd.,Diamond Bar,CA,91765,06,06037,Los Angeles County,21,34.017,-117.808,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06055,06029,2019-2020
063132004852,0631320,Madison Elementary,06,351 W. Phillips Blvd.,Pomona,CA,91766,06,06037,Los Angeles County,21,34.0447,-117.7528,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
063132004853,0631320,Montvue Elementary,06,1440 San Bernardino Ave.,Pomona,CA,91767,06,06037,Los Angeles County,21,34.0755,-117.7223,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0635,06052,06020,2019-2020
